Session ID,Session Start Date,Session End Date,Session Duration,Session Location,Session Talent,Session QA,Session Day,Film ID,Film International Title,Film Original Title,Film Year,Film Duration,Film Directors,Director Biography,Film Synopsis (en),Film Credits (en),Film Genres,Film Sections,Film Categories,Film Awards,Film Types,Film Languages,Film Countries,Film URL
1585-film_session,2024-10-04T18:45:00,2024-10-04T20:21:00,96,Cinema Escorxador,True,False,2024-10-04,5807-film,A Mother's Embrace,A Mother's Embrace,2024,91,Cristian Ponce,,,,Fiction,Panorama,,,Feature film,Portuguese,Brazil,https://sitgesfilmfestival.com/en/film/2024/mothers-embrace
1867-film_session,2024-10-04T19:00:00,2024-10-04T20:45:00,105,Centre Cultural Miramar,True,False,2024-10-04,5876-film,Quadrilateral,Cuadrilátero,2024,86,Daniel Rodríguez Risco,,,,Fiction,Sitges Family - Kids,,,Feature film,Spanish,Peru,https://sitgesfilmfestival.com/en/film/2024/cuadrilatero
1707-film_session,2024-10-04T19:15:00,2024-10-04T21:40:00,145,Sala Auditori Meliá,True,False,2024-10-04,5890-film,La sustancia (The Substance),La sustancia (The Substance),2024,140,,,,,Fiction,Sitges Collection,,,Feature film,English,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/sustancia-substance
1621-film_session,2024-10-04T19:30:00,2024-10-04T20:46:00,76,Sala Tramuntana Meliá,False,False,2024-10-04,5675-film,Confession,Kokuhaku,2024,76,Nobuhiro Yamashita,"Award-winning Japanese director and screenwriter known for films likeLinda Linda Linda(2005),La La La at Rock Bottom(2015) andLet’s Go Karaoke!(2023).","Two mountain climbing friends, Asai and Ryu Ji-Yeong, are trapped in the middle of a storm following an accident. Ryu Ji-Yeong, seriously believing that they are close to death, decides to reveal a secret and confesses to a heinous murder he committed as a teenager. However, the two mountaineers survive, and the relationship between them will gradually become strained as they wait to be rescued.","<strong>Director</strong><br />Nobuhiro Yamashita&nbsp;<br /><strong>Writer</strong><br />Shuji Yuki, Ryo Takada&nbsp;<br /><strong>Cinematography</strong><br />Shinya Kimura&nbsp;<br /><strong>Editor</strong><br />Daisuke Imai&nbsp;<br /><strong>With</strong><br />Toma Ikuta, Yang Ik-june, Nao",Fiction,Òrbita,,,Feature film,Japanese; Korean,Japan,https://sitgesfilmfestival.com/en/film/2024/confession
2003-film_session,2024-10-04T20:40:00,2024-10-04T22:06:00,86,Cinema Casino Prado,True,False,2024-10-04,6202-film,"Hush - The ""Shush"" Cut",Hush,2015,81,,,,,Fiction,Sessions Especials,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/hush
1745-film_session,2024-10-04T21:00:00,2024-10-05T00:07:00,187,Cinema Escorxador,True,False,2024-10-04,5799-film,Inexternal,Inexternal,2024,84,Yuen Kim Wai,,,,Fiction,Panorama,,,Feature film,Cantonese,Hong Kong,https://sitgesfilmfestival.com/en/film/2024/inexternal
1745-film_session,2024-10-04T21:00:00,2024-10-05T00:07:00,187,Cinema Escorxador,True,False,2024-10-04,5696-film,Peg o' My Heart,Peg o' My Heart,2024,98,Nick Cheung,"An actor known for his roles in Johnnie To and Benny Chan films, he took the big leap into directing withHungry Ghost Ritual(2014), which he also starred in.Peg O' My Heartis his fourth feature film.","Dr. Man is treating a patient who is afraid to sleep because he confuses the world of dreams with reality. As the treatment progresses, he discovers that the disorder may have its origins in a hidden secret, but then he begins to experience the same symptoms. Could it be that doctor and patient have more in common than they thought? A mind-bending thriller with both a sense of style and amusing peculiarities to offer.","<strong>Director</strong><br />Nick Cheung<br /><strong>Writer</strong><br />Nick Cheung, Ryan Ling&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Jason Kwan&nbsp;<br /><strong>Editor</strong><br />Li Ka Wing&nbsp;<br /><strong>With</strong><br />Nick Cheung, Terrance Lau Chun Him, Fala Chen&nbsp;",Fiction,Panorama,,,Feature film,Cantonese,Hong Kong,https://sitgesfilmfestival.com/en/film/2024/peg-my-heart
1921-film_session,2024-10-04T21:00:00,2024-10-04T22:36:00,96,Centre Cultural Miramar,True,False,2024-10-04,6029-film,Idiot Girls and School Ghost: School Anniversary,아메바 소녀들과 학교 괴담: 개교기념일,2024,91,Kim Min-ha,,,,Fiction,Sitges Family - Teens,,,Feature film,Korean,Korea (the Republic of),https://sitgesfilmfestival.com/en/film/2024/idiot-girls-and-school-ghost-school-anniversary
1719-film_session,2024-10-04T21:15:00,2024-10-04T22:41:00,86,Sala Tramuntana Meliá,False,False,2024-10-04,5904-film,MadS,MadS,2024,86,David Moreau,French director and screenwriter who embarked on his career alongside Xavier Palud; together they made the New French Extremism classicThem(2006) and the American remake ofThe Eye(2008).,"After trying out a new drug, Romain goes out partying. On the way, he picks up an injured woman on the side of the road, who, when she gets into his car, panics and starts smashing her head until she dies. Thus begins a nightmarish night during which Romain will be unable to tell the difference between what is real and what are the effects of a drug as mysterious as it is powerful.","<strong>Director</strong><br />David Moreau&nbsp;<br /><strong>Writer</strong><br />David Moreau&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Philip Lozano&nbsp;<br /><strong>With</strong><br />Lewkowski Yovel, Laurie Pavy, Lucille Guillaume",Fiction,Oficial Fantàstic Competició,,,Feature film,French,France,https://sitgesfilmfestival.com/en/film/2024/mads
1570-film_session,2024-10-04T22:25:00,2024-10-04T23:55:00,90,Sala Auditori Meliá,True,False,2024-10-04,5892-film,Terrifier 3,Terrifier 3,2024,85,Damien Leone,,"After surviving the Halloween massacre perpetrated by Art the Clown, Sienna and her brother try to rebuild their lives. As the holiday season draws closer, they strive to embrace the spirit of these festivities and put the past behind them. But just when they finally start to think they're safe, Art returns to turn Christmas into a brand-new nightmare. The third part of the <em>Terrifier</em> franchise promises a gore fest and a new string of grotesque deaths.","<strong>Director</strong><br />Damien Leone <br /><strong>Writer</strong><br />Damien Leone &nbsp;<br /><strong>Cinematography</strong><br />George Steuber<br /><strong>Editor</strong><br />Damien Leone &nbsp;<br /><strong>With</strong><br />David Howard Thornton, Lauren LaVera, Elliott Fullam",Fiction,Sessions Especials,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/terrifier-3
1568-film_session,2024-10-04T22:45:00,2024-10-05T00:19:00,94,Cinema Casino Prado,True,False,2024-10-04,5734-film,Timestalker,Timestalker,2024,89,Alice Lowe,"Winner of the award for Best Actress and Best Screenplay at the 2012 Sitges Film Festival forSightseers, Timestalkeris her second film as a director.","Agnes falls in love with the wrong man and is later reincarnated and falls in love with him again and again, traveling through 1680's Scotland, 1790's rural England, 1980's Manhattan or an apocalyptic 22nd century. Actress Alice Lowe, following her fantastic <em>Prevenge</em>, returns to directing again with a very unique film that completely reinvents the romantic comedy genre.","<strong>Director</strong> <br />Alice Lowe  <br /><strong>Writer</strong> <br />Alice Lowe  <br /><strong>Cinematography</strong> <br />Ryan Eddleston  <br /><strong>Editor</strong> <br />M&aacute;ty&aacute;s Fekete, Chris Dickens  <br /><strong>With</strong> <br />Alice Lowe, Jacob Anderson, Nick Frost",Fiction,Noves Visions,,,Feature film,English,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/timestalker
1591-film_session,2024-10-04T23:00:00,2024-10-05T00:54:00,114,Sala Tramuntana Meliá,False,False,2024-10-04,5810-film,Apartment 7A,Apartment 7A,2022,114,Natalie Erika James,"Following a career in short films, in 2020 she directed and co-scripted the award-winningRelic.","Terry Gionoffrio, an ambitious dancer who dreams of finding fame in New York City, suffers a terrible injury that cuts her career short. Soon after, she is helped by an older, wealthy couple who take her into an apartment in the luxurious Bramford Building. Everything seems idyllic at first, but she soon discovers that her benefactors are hiding a very disturbing secret. The director of the highly acclaimed <em>Relic</em> returns with the prequel to <em>Rosemary's Baby</em>.","<strong>Director</strong><br />Natalie Erika James<br /><strong>Writer</strong><br />Natalie Erika James, Christian White, Skylar James&nbsp;<br /><strong>Cinematography</strong><br />Arnau Valls Colomer&nbsp;<br /><strong>Editor</strong><br />Andy Canny&nbsp;<br /><strong>With</strong><br />Julia Garner, Dianne Wiest, Jim Sturgess",Fiction,Sitges Collection,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/apartment-7a
1630-film_session,2024-10-05T01:00:00,2024-10-05T05:46:00,286,Cinema Casino Prado,True,False,2024-10-05,5851-film,Dark Match,Dark Match,2024,94,Lowell Dean,"Canadian filmmaker, known for the award-winning cult hitWolfCop(2014) and its sequelAnother WolfCop(2017).","When a small-time wrestling company accepts a (suspiciously well-paid) contract to perform a gig in a remote village, they never expected their client to be The Preacher, a former wrestling star who, after leaving the scene and becoming totally irrelevant, has established himself as the leader of a cult. What at first seemed like easy money will turn out to be a battle for survival in the form of increasingly brutal matches.","<strong>Director</strong><br />Lowell Dean&nbsp;<br /><strong>Writer</strong><br />Lowell Dean&nbsp;<br /><strong>Cinematography</strong><br />Karim Hussain&nbsp;<br /><strong>Editor</strong><br />Dean Evans&nbsp;<br /><strong>With</strong><br />Chris Jericho, Ayisha Issa, Steven Ogg&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English,Canada,https://sitgesfilmfestival.com/en/film/2024/dark-match
1630-film_session,2024-10-05T01:00:00,2024-10-05T05:46:00,286,Cinema Casino Prado,True,False,2024-10-05,5894-film,Grafted,Grafted,2024,96,Sasha Rainbow,"After directing a couple of award-winning short films and a music video for Placebo, she makes her debut in the feature film world withGrafted.","A Chinese university student arrives in New Zealand thanks to an exchange program to finish the work started by her father, a renowned biologist. When she begins her research, she discovers that she needs human bodies to conduct bloody experiments. A new example of body horror with nods to Mary Shelley's <em>Frankenstein</em> that brings new freshness to this subgenre.","<strong>Director</strong><br />Sasha Rainbow&nbsp;<br /><strong>Writer&nbsp;</strong><br />Lee Murray, Mia Maramara, Sasha Rainbow, Hweiling Ow&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Tammy Williams&nbsp;<br /><strong>Editor</strong><br />Fauze Hasse&nbsp;<br /><strong>With&nbsp;</strong><br />Joyena Sun, Jess Hong, Jared Turner&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English; Chinese,New Zealand,https://sitgesfilmfestival.com/en/film/2024/grafted
1630-film_session,2024-10-05T01:00:00,2024-10-05T05:46:00,286,Cinema Casino Prado,True,False,2024-10-05,5859-film,Hell Hole,Hell Hole,2024,92,"Toby Poser, John Adams","Romantic and creative couple known for shooting low-budget films with their daughters, Zelda and Lulu: together they have madeHellbender(2021) andWhere the Devil Roams(2023).","The Adams family, recurring guests at the Festival, are back with a variation on <em>The Thing </em>that poses the question: what would the encounter between the ruthless members of a fracking company and a soldier from the Napoleonic campaigns, frozen and brought back to life by a lethal organism be like? The answer is this icy, paranoid odyssey, punctuated by moments of humor and unbridled violence, with a heavy metal soundtrack composed by John Adams himself.","<strong>Director</strong><br />John Adams, Toby Poser<br /><strong>Writer&nbsp;</strong><br />John Adams, Lulu Adams, Toby Poser&nbsp;<br /><strong>Cinematography</strong><br />Sean Dahlberg&nbsp;<br /><strong>Editor</strong><br />John Adams&nbsp;<br /><strong>With</strong><br />John Adams, Toby Poser, Olivera Perunicic&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English; Serbian; Slovenian; French,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/hell-hole
1700-film_session,2024-10-05T01:00:00,2024-10-05T06:24:00,324,Sala Auditori Meliá,True,False,2024-10-05,5944-film,Spermageddon,Spermageddon,0,80,"Rasmus A. Siverstein, Tommy Wirkola",,,,,Midnight X-Treme; Anima't,,,Feature film,Norwegian,,https://sitgesfilmfestival.com/en/film/2024/spermageddon
1700-film_session,2024-10-05T01:00:00,2024-10-05T06:24:00,324,Sala Auditori Meliá,True,False,2024-10-05,5861-film,Las motosierras cantan (Chainsaws Were Singing),Mootorsaed laulsid,2024,118,Sander Maran,Estonian filmmaker known for his horror short films.Chainsaws Were Singingis his feature film debut.,"Described by its creators as if Monty Python were directing a cross between <em>The Texas Chainsaw Massacre</em> and <em>Les Mis&eacute;rables</em>, this sardonic Estonian film follows the madcap efforts of a man to free the woman he loves from the clutches of a chainsaw-wielding maniac. With as much gore as laughs and songs, this debut conquered the Haapsalu Festival, taking home the Best Genre Film Award and the Audience Appreciation Award","<strong>Director</strong><br />Sander Maran<br /><strong>Writer&nbsp;</strong><br />Sander Maran&nbsp;<br /><strong>Cinematography</strong><br />Darn Arseman&nbsp;<br /><strong>Editor</strong><br />Sandra M. Naer&nbsp;<br /><strong>With</strong><br />Karl-Joosep Ilves, Laura Niils, Martin Ruus&nbsp;",Fiction,Midnight X-Treme,,,Feature film,Estonian,Estonia,https://sitgesfilmfestival.com/en/film/2024/motosierras-cantan-chainsaws-were-singing
1700-film_session,2024-10-05T01:00:00,2024-10-05T06:24:00,324,Sala Auditori Meliá,True,False,2024-10-05,5858-film,Frankie Freako,Frankie Freako,2024,83,Steven Kostanski,"Filmmaker known for his horror films with spectacular traditional special effects, a field he also specializes in professionally.","The director of<em> The Void </em>and <em>Psycho Goreman</em> offers us this hilarious horror comedy, with puppets that will take us back to the very best moments of <em>Ghoulies</em> and the golden age of handcrafted special effects. A yuppie looking for a good time makes a lethal mistake when he calls a hotline, unleashing a series of demonic forces, led by goblin rocker Frankie Freako.&nbsp;","<strong>Director</strong><br />Steven Kostanski<br /><strong>Writer</strong><br />Steven Kostanski&nbsp;<br /><strong>Cinematography</strong><br />Pierce Derks&nbsp;<br /><strong>Editor</strong><br />Steven Kostanski&nbsp;<br /><strong>With</strong><br />Connor Sweeney, Kristy Wordsworth, Adam Brooks&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English,Canada,https://sitgesfilmfestival.com/en/film/2024/frankie-freako
